Geneid,BC16_fliv_N_1.sort.bam,BC16_fliv_N_2.sort.bam,BC16_fliv_O_1.sort.bam,BC16_fliv_O_2.sort.bam,BC16_fliv_P_1.sort.bam,BC16_fliv_P_2.sort.bam,BC16_fliv_Q_1.sort.bam,BC16_fliv_Q_2.sort.bam,BC16_fliv_R_1.sort.bam,BC16_fliv_R_2.sort.bam,CTRL_fliv_B_1.sort.bam,CTRL_fliv_B_2.sort.bam,CTRL_fliv_D_1.sort.bam,CTRL_fliv_D_2.sort.bam,CTRL_fliv_E_1.sort.bam,CTRL_fliv_E_2.sort.bam,CTRL_fliv_F_1.sort.bam,CTRL_fliv_F_2.sort.bam
Col19a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,21,21
Gm26418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tubb4b-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28439,1004,1790,396,315,326,292,818,744,912,932,1102,1243,229,207,1138,1107,1564,1624
Gm10222,193,268,79,78,77,94,121,88,323,223,160,160,38,23,264,228,302,251
Gm28438,455,422,174,170,121,96,427,367,396,399,497,494,133,123,375,278,463,408
Gm28437,6373,8034,1242,1183,882,744,4789,4800,3304,3104,6393,6873,1012,957,4368,2701,10143,4814
Gm10925,4285,4154,1808,1741,1414,1447,4211,4264,4856,4941,4853,5147,1173,1080,4300,4335,5319,5335
Gm28661,9830,3331,4782,1612,3405,1280,10780,3828,10413,3842,9991,3411,3057,960,10077,3578,13504,4764
Gm29216,2706,5803,1016,1020,704,2315,3107,3245,2698,2490,2876,2653,674,645,2536,2606,2612,2804
Lmbrd1,92,94,763,744,861,845,261,257,70,99,0,0,1020,987,280,295,156,141
Gm28594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adgrb3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm20172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030445P17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38198,52,52,0,0,0,0,37,59,0,0,0,0,0,0,0,0,18,18
Gm37077,0,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0
Gm37895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900022M07Rik,0,0,0,0,0,0,18,20,0,0,50,50,0,0,0,0,0,0
2900002M20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931408C20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-R5s209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5524,0,0,202,189,239,226,61,61,0,0,0,0,232,234,28,42,0,0
Gm18776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19028,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,12,12
Gm38089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7846,0,0,19,5,8,6,0,0,0,0,0,0,15,16,0,0,1,3
Gm597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5697,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
Gm6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AC125120.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm27430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6473,0,0,2,1,5,3,0,0,46,0,0,25,0,15,10,10,17,0
Gm2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phf3,163,163,569,562,844,837,50,37,77,77,0,0,524,527,65,65,81,81
Gm37522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37906,86,86,4,4,12,12,31,29,0,0,0,0,2,2,28,46,0,0
Ptp4a1,166,168,927,880,1086,1090,304,280,119,141,77,63,1086,1045,149,146,146,133
Gm5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931428L18Rik,0,0,0,0,4,6,0,0,0,0,0,0,9,9,0,0,0,0
Gm28644,0,0,0,9,8,8,0,0,0,0,0,0,2,0,0,0,0,0
Gm27362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
Lgsn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pih1d3,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0
Gm26145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4850,0,0,0,0,0,0,0,0,0,0,120,119,0,0,0,0,0,0
Gm28645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eef1a1-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19680,0,0,32,18,19,18,33,30,0,0,0,0,3,8,0,0,0,0
Gm23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khdrbs2,0,0,0,0,0,0,0,0,0,0,28,4,0,0,18,18,0,0
Gm25814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9839,180,174,9,0,0,0,89,76,0,0,238,240,0,0,17,34,66,66
Gm37792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5415,353,343,59,61,14,14,164,178,185,183,354,320,0,0,46,42,92,74
Gm24732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37151,55,54,0,0,0,0,0,0,0,0,6,6,1,1,0,0,0,0
Gm28624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prim2,0,0,29,40,14,14,0,0,0,0,36,35,41,35,0,0,17,16
Gm29228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700001G17Rik,0,0,0,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0
Gm38173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
Rab23,17,17,182,182,183,185,0,0,29,29,26,26,113,107,27,26,31,46
Bag2,0,0,10,10,9,11,0,0,0,0,81,81,22,20,0,0,3,3
Gm37905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp451,72,71,281,281,361,355,56,56,36,35,97,97,256,255,50,50,0,0
Gm15455,23,23,2,0,1,0,18,20,0,0,126,127,0,0,23,24,0,0
Bend6,0,0,0,0,0,0,0,0,0,0,17,33,3,3,0,0,0,0
Gm37067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0
Dst,181,176,803,841,1136,1204,162,189,147,129,72,68,310,309,176,182,145,168
Gm37354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38157,0,0,0,0,5,2,0,0,0,0,0,0,2,2,0,0,0,0
Mir6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A930005N03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm3052,0,0,5,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0
Gm37233,0,0,0,0,8,8,0,0,0,0,0,0,1,1,0,0,0,0
Mir5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc115,21,3,156,156,175,172,53,53,21,21,181,181,199,198,24,25,25,25
Gm28306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imp4,0,0,200,203,274,287,83,93,56,56,0,0,160,205,0,0,28,23
Ptpn18,0,0,104,77,48,43,21,21,0,0,79,79,32,21,12,12,0,0
Gm28417,0,0,0,0,1,3,0,0,0,0,0,0,4,4,0,0,0,0
4930568A12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss39,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cfc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700101I19Rik,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amer3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA619741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arhgef4,0,0,0,0,8,8,0,0,0,0,0,0,3,1,0,0,0,0
Gm37224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38336,0,0,0,0,6,8,0,0,0,0,0,0,0,2,0,0,0,0
Fam168b,96,90,290,302,636,629,60,59,106,81,91,91,312,316,60,60,31,29
Gm37127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plekhb2,0,0,62,61,96,94,0,0,17,17,0,0,78,78,14,14,0,0
Gm19430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110002O04Rik,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
Gm8022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm33222,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930535G08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hs6st1,16,16,1905,1955,1929,1940,77,74,258,291,21,21,434,435,164,174,64,53
Gm37335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm33280,0,0,16,13,40,39,0,0,0,0,0,0,3,3,0,0,0,0
Uggt1,39,39,747,742,806,804,53,46,0,0,0,0,563,559,148,121,47,66
Mir6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neurl3,0,0,184,184,280,279,0,0,0,0,0,0,200,203,51,43,38,36
Arid5a,0,0,44,44,77,76,0,0,0,0,0,0,25,26,71,71,16,16
4930403P22Rik,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0
Kansl3,36,37,1313,1304,2051,2038,324,324,147,147,65,65,791,785,242,242,67,66
Mir6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fer1l5,0,0,44,50,74,73,54,70,0,0,44,43,13,25,0,0,0,0
Lman2l,0,0,373,369,339,338,62,62,0,0,0,0,150,145,23,23,59,59
Cnnm4,0,0,66,67,51,46,0,0,0,0,0,0,27,24,0,0,0,0
Gm37909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnnm3,0,0,257,263,317,309,0,0,0,0,53,53,135,140,7,7,0,0
Gm38033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd23,0,0,17,24,13,14,0,0,0,0,0,0,6,6,0,0,0,0
Gm42417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd39,69,69,1,7,29,31,67,67,0,0,0,0,9,10,0,0,0,0
Sema4c,0,0,62,62,49,46,0,0,0,0,0,0,38,38,0,0,0,0
D430040D24Rik,0,0,0,0,9,13,0,0,0,0,0,0,1,1,0,0,0,0
Fam178b,15,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Gm6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox5b,414,493,5434,5431,5512,5582,530,455,212,201,125,128,7227,7178,414,378,469,466
Actr1b,90,91,1253,1254,1657,1641,124,124,40,40,53,52,870,869,154,154,115,115
4933424G06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm33533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zap70,34,34,262,257,251,248,91,91,0,0,0,0,179,181,38,38,0,0
Gm18828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem131,0,0,383,387,441,433,29,31,32,32,23,47,214,213,79,80,53,53
Gm37506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F830112A20Rik,0,0,0,0,6,6,0,0,0,0,40,43,0,0,0,0,0,0
Rpl12-ps1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
n-R5s210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vwa3b,45,45,65,65,15,16,0,0,0,0,0,0,18,18,0,0,0,0
Gm37020,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Cnga3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700074A21Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inpp4a,121,121,732,743,837,827,87,74,35,35,165,147,269,263,74,74,48,47
4930439A04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37135,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
Coa5,146,145,585,571,1004,981,147,147,171,171,71,70,814,809,165,167,182,183
Unc50,39,39,106,107,191,193,0,0,0,0,0,0,241,232,0,0,0,0
Mgat4a,47,46,35,35,46,47,0,0,48,47,82,81,16,16,0,0,0,0
4930594C11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm43213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010300C02Rik,0,0,14,14,16,14,0,0,0,0,0,0,4,3,0,0,0,0
4930556I23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930470B04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsga10,0,0,28,33,64,63,0,0,0,0,0,0,48,45,0,0,0,0
Gm26805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lipt1,16,16,85,85,93,104,0,0,0,0,0,0,71,62,16,16,0,0
Mitd1,0,0,195,200,204,199,18,21,0,0,52,52,120,119,0,0,34,34
Mrpl30,216,218,926,925,990,995,371,371,254,252,75,75,1359,1374,121,120,18,18
Lyg2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyg1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txndc9,103,103,544,543,572,571,224,225,198,199,171,171,719,715,158,157,66,67
Eif5b,2259,2226,2871,2818,3297,3247,1142,1124,2342,2381,1931,1925,1478,1478,3010,3030,2203,2225
Rev1,0,0,309,328,447,441,18,17,0,0,0,1,173,160,20,20,0,0
Gm37062,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aff3,43,43,0,0,5,5,0,0,0,0,0,0,7,7,25,25,33,33
Gm16150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610300A13Rik,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lonrf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chst10,0,0,0,0,3,3,0,0,0,0,48,47,5,5,0,0,0,0
Gm37707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pdcl3,0,0,269,269,246,242,63,63,0,0,28,28,235,232,66,66,66,66
Gm37309,0,0,9,9,3,10,0,0,0,0,0,0,5,5,0,0,0,1
Gm37821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Npas2,0,0,0,0,4,4,0,0,0,0,0,0,7,7,15,0,0,0
Gm20428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm3617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpl31,853,863,5968,5913,4313,4261,1075,1021,445,399,614,619,6174,6190,856,837,682,637
Tbc1d8,157,157,469,475,618,622,18,18,50,50,0,0,185,177,69,69,59,62
Gm37265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnot11,0,0,247,251,354,359,0,0,0,0,37,36,180,180,0,0,29,29
Gm15832,0,0,116,98,102,112,41,41,0,0,65,65,78,77,0,0,0,0
Snord89,0,0,0,0,6,10,0,0,0,0,0,0,3,3,0,0,0,0
Rnf149,28,28,89,87,102,95,30,30,0,0,42,42,69,71,0,0,0,0
Gm23722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5100,0,0,0,14,1,2,0,0,0,0,0,0,0,0,27,27,0,0
Creg2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
D930019O06Rik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rfx8,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0
Gm3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700066B17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Map4k4,22,22,304,309,233,220,0,0,0,0,59,58,134,136,83,83,80,80
4930456G14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il1r2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Gm16894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il1r1,28,28,776,769,896,882,90,91,61,61,54,54,314,307,94,92,27,27
Gm38070,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
Il1rl2,0,0,18,18,4,4,0,0,0,0,0,0,6,6,32,32,0,0
Gm17970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il1rl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il18r1,50,50,43,36,4,5,0,0,0,0,49,49,1,1,24,22,0,0
Il18rap,0,0,15,15,21,21,0,0,0,0,0,0,15,15,21,21,0,0
Gm35801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc9a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc9a2,0,0,15,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm37623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mfsd9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930448I06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29260,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28175,5,7,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0
Gm28140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930420N18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pou3f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm20646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mrps9,74,59,299,288,330,330,31,31,0,0,0,0,317,308,134,136,28,28
Gm23126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gpr45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
